D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_32_692.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_32_692.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_32_692.jpg,0,1,0,11.56928
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_32_798.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_32_798.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_32_798.jpg,-0.3462144,1,0,12.73392
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_32_903.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_32_903.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_32_903.jpg,-0.4819252,1,0,13.62875
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_003.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_003.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_003.jpg,-0.1818765,1,0,14.80923
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_104.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_104.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_104.jpg,0,1,0,15.88764
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_206.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_206.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_206.jpg,0,1,0,16.81752
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_312.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_312.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_312.jpg,-0.3206922,1,0,18.01971
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_417.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_417.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_417.jpg,-0.4018078,1,0,19.08443
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_521.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_521.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_521.jpg,-0.09078158,1,0,19.99
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_628.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_628.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_628.jpg,0,1,0,21.07472
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_734.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_734.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_734.jpg,0,1,0,22.24971
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_841.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_841.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_841.jpg,-0.2038968,1,0,23.19519
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_33_942.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_33_942.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_33_942.jpg,-0.4829133,1,0,24.04652
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_044.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_044.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_044.jpg,-0.2290482,1,0,24.97026
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_144.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_144.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_144.jpg,0,1,0,25.92077
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_251.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_251.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_251.jpg,0,1,0,26.86158
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_353.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_353.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_353.jpg,0,1,0,27.98549
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_454.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_454.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_454.jpg,-0.3033261,1,0,28.86472
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_557.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_557.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_557.jpg,-0.3931842,1,0,29.62541
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_660.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_660.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_660.jpg,-0.08413176,1,0,30.19083
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_762.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_762.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_762.jpg,0,1,0,30.18911
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_865.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_865.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_865.jpg,0,1,0,30.19025
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_34_975.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_34_975.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_34_975.jpg,0,1,0,30.1903
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_082.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_082.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_082.jpg,0,1,0,30.19029
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_191.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_191.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_191.jpg,0,1,0,30.19033
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_298.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_298.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_298.jpg,-0.3193326,1,0,30.16607
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_439.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_439.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_439.jpg,-0.139233,1,0,30.19136
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_541.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_541.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_541.jpg,0,1,0,30.18915
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_648.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_648.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_648.jpg,-0.1886304,1,0,30.18426
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_757.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_757.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_757.jpg,-0.273075,1,0,30.18454
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_864.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_864.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_864.jpg,0,1,0,30.18839
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_35_970.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_35_970.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_35_970.jpg,0,1,0,30.18995
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_079.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_079.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_079.jpg,0,1,0,30.1897
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_189.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_189.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_189.jpg,-0.2251518,1,0,30.17769
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_296.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_296.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_296.jpg,-0.2168715,1,0,30.18676
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_398.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_398.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_398.jpg,0,1,0,30.18811
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_503.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_503.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_503.jpg,0,1,0,30.19008
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_605.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_605.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_605.jpg,0,1,0,30.19028
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_713.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_713.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_713.jpg,0,1,0,30.19031
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_818.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_818.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_818.jpg,0,1,0,30.19032
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_36_922.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_36_922.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_36_922.jpg,0,1,0,30.18994
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_027.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_027.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_027.jpg,0,1,0,30.19032
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_135.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_135.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_135.jpg,0,1,0,30.19024
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_237.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_237.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_237.jpg,0,1,0,30.19033
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_342.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_342.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_342.jpg,0,1,0,30.19032
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_451.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_451.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_451.jpg,0,1,0,30.1903
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_553.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_553.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_553.jpg,0,1,0,30.19027
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_653.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_653.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_653.jpg,0,1,0,30.19031
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_759.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_759.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_759.jpg,0,1,0,30.19027
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_860.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_860.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_860.jpg,0,1,0,30.19031
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_37_963.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_37_963.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_37_963.jpg,-0.0675657,1,0,30.18919
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_065.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_065.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_065.jpg,-0.340053,1,0,30.1632
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_168.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_168.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_168.jpg,-0.04169307,1,0,30.19025
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_270.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_270.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_270.jpg,0,1,0,30.1899
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_376.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_376.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_376.jpg,0,1,0,30.19028
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_485.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_485.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_485.jpg,-0.1481232,1,0,30.18503
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_586.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_586.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_586.jpg,-0.4120125,1,0,30.15466
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_693.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_693.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_693.jpg,-0.1294917,1,0,30.19218
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_800.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_800.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_800.jpg,0,1,0,30.18938
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_38_913.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_38_913.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_38_913.jpg,-0.1318506,1,0,30.18741
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_39_015.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_39_015.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_39_015.jpg,-0.4350939,1,0,30.15396
D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\center_2020_03_12_21_15_39_117.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\left_2020_03_12_21_15_39_117.jpg, D:\Users\Sun\Downloads\Compressed\simulator-windows-64\IMG\right_2020_03_12_21_15_39_117.jpg,-0.1282866,1,0,30.19218
